Name,SnapShotDate,Checkin,Checkout,NumOfWeekendDays,Nights,RoomType,BedType,Breakfast,Review,Rating,Score,Cancellation,Sustainable,CenterDistance,Location,Stars,Taxes,PriceBdiscount,Price
M Social Hotel Times Square New York,2023/3/1,2023/3/23,2023/3/27,2,4,Social City View King,1 king bed,0,"5,510 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,0.6 km from center,"Manhattan, New York",4,$332 taxes and charges,"US$1,186","US$1,067"
Hyatt Place New York City/Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,Breakfast included,"14,992 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.7 km from center,"Hell's Kitchen, New York",4,$161 taxes and charges,No Discount,US$996
Hyatt House New York/Chelsea,2023/3/1,2023/3/23,2023/3/27,2,4,Den Guestroom with King Bed,1 king bed,Breakfast included,552 reviews,Very Good,8.1,Free cancellation,0,2.5 km from center,"Chelsea, New York",3,$156 taxes and charges,No Discount,US$911
Riu Plaza Manhattan Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,Deluxe Family King,"2 beds (1 king, 1 sofa bed)",0,"6,377 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$361 taxes and charges,"US$2,016","US$1,452"
SpringHill Suites by Marriott New York Manhattan/Times Square South,2023/3/1,2023/3/23,2023/3/27,2,4,1 Queen Bed,1 queen bed,Breakfast included,"4,092 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Hell's Kitchen, New York",4,$141 taxes and charges,No Discount,US$858
CIVILIAN Hotel,2023/3/1,2023/3/23,2023/3/27,2,4,Double Room,1 queen bed,0,"1,154 reviews",Very Good,8.5,Free cancellation,0,0.9 km from center,"Hell's Kitchen, New York",4,$166 taxes and charges,No Discount,"US$1,031"
Hyatt Place NYC Chelsea,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,Breakfast included,"6,332 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",4,$165 taxes and charges,No Discount,"US$1,024"
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,Breakfast included,"3,901 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2.1 km from center,"Hell's Kitchen, New York",4,$186 taxes and charges,No Discount,"US$1,166"
Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,2023/3/1,2023/3/23,2023/3/27,2,4,1 King Bed,1 king bed,Breakfast included,"5,183 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Hell's Kitchen, New York",4,$151 taxes and charges,No Discount,US$932
La Quinta by Wyndham Time Square South,2023/3/1,2023/3/23,2023/3/27,2,4,King Room - Non-Smoking,1 king bed,Breakfast included,"2,063 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.7 km from center,"Hell's Kitchen, New York",3,$211 taxes and charges,No Discount,US$747
Fairfield Inn by Marriott New York Manhattan/Financial District,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,Breakfast included,"2,273 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,7.2 km from center,"Wall Street - Financial District, New York",3,$120 taxes and charges,No Discount,US$720
YOTEL New York Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,Premium Queen View,1 queen bed,0,"3,802 reviews",Good,7.1,FREE cancellation • No prepayment needed,0,1.5 km from center,"Hell's Kitchen, New York",4,$289 taxes and charges,US$971,US$699
Millennium Downtown New York,2023/3/1,2023/3/23,2023/3/27,2,4,Superior King Room,1 king bed,0,"3,597 reviews",Good,7.4,FREE cancellation • No prepayment needed,0,6.8 km from center,"Wall Street - Financial District, New York",4,$273 taxes and charges,US$788,US$670
Moxy NYC Chelsea,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,0,"3,727 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$316 taxes and charges,No Discount,"US$1,112"
Hilton Club The Quin New York,2023/3/1,2023/3/23,2023/3/27,2,4,King Studio,1 king bed,0,916 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,0.5 km from center,"Manhattan, New York",5,$217 taxes and charges,No Discount,"US$1,379"
Courtyard by Marriott New York Manhattan/Chelsea,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,0,733 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,2.4 km from center,"Chelsea, New York",4,$154 taxes and charges,No Discount,US$946
Courtyard New York Downtown Manhattan/Financial District,2023/3/1,2023/3/23,2023/3/27,2,4,"Guest room, 1 King, City view",1 king bed,0,579 reviews,Good,7.3,FREE cancellation • No prepayment needed,0,7.1 km from center,"Wall Street - Financial District, New York",3,$111 taxes and charges,No Discount,US$657
Warwick New York,2023/3/1,2023/3/23,2023/3/27,2,4,Premier King Bed,1 king bed,0,"4,409 reviews",Good,7.8,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$284 taxes and charges,No Discount,US$930
Hilton Garden Inn New York/Midtown Park Avenue,2023/3/1,2023/3/23,2023/3/27,2,4,King Room - Hearing Accessible,1 king bed,0,836 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,2.4 km from center,"Manhattan, New York",3,$147 taxes and charges,No Discount,US$901
Renaissance New York Times Square Hotel,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,0,"1,308 reviews",Very Good,8.5,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$318 taxes and charges,No Discount,"US$1,127"
Michelangelo Hotel,2023/3/1,2023/3/23,2023/3/27,2,4,Executive King Room,1 king bed,0,685 reviews,Very Good,8.5,FREE cancellation • No prepayment needed,0,0.7 km from center,"Manhattan, New York",4,$389 taxes and charges,"US$1,436","US$1,221"
"InterContinental New York Barclay Hotel, an IHG Hotel",2023/3/1,2023/3/23,2023/3/27,2,4,Classic Double Room,,0,896 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,1.5 km from center,"Midtown East, New York",5,$400 taxes and charges,No Discount,"US$1,206"
Ink 48 Hotel,2023/3/1,2023/3/23,2023/3/27,2,4,Premier King,1 king bed,0,"1,313 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",4,$308 taxes and charges,"US$1,243",US$746
Hilton Garden Inn New York/Midtown Park Avenue,2023/3/1,2023/3/23,2023/3/27,2,4,King Room - Hearing Accessible,1 king bed,0,836 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,2.4 km from center,"Manhattan, New York",3,$147 taxes and charges,No Discount,US$901
Four Points by Sheraton Manhattan SoHo Village,2023/3/1,2023/3/23,2023/3/27,2,4,"Guest Room, 1 King",1 king bed,0,770 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,5 km from center,"SoHo, New York",3,$131 taxes and charges,US$936,US$796
"InterContinental New York Barclay Hotel, an IHG Hotel",2023/3/1,2023/3/23,2023/3/27,2,4,Classic Double Room,,0,896 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,1.5 km from center,"Midtown East, New York",5,$400 taxes and charges,No Discount,"US$1,206"
citizenM New York Bowery,2023/3/1,2023/3/23,2023/3/27,2,,King Room,1 king bed,0,"2,208 reviews",Excellent,8.8,0,0,5.4 km from center,"Lower East Side, New York",4,$160 taxes and charges,No Discount,
HGU New York,2023/3/1,2023/3/23,2023/3/27,2,,Queen Deluxe,1 queen bed,0,"1,540 reviews",Good,7.4,Free cancellation,0,2.4 km from center,"Manhattan, New York",4,$143 taxes and charges,No Discount,
citizenM New York Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,0,"2,787 reviews",Excellent,8.7,Free cancellation,0,0.8 km from center,"Manhattan, New York",4,$181 taxes and charges,No Discount,"US$1,131"
Millennium Downtown New York,2023/3/1,2023/3/23,2023/3/27,2,4,Superior King Room,1 king bed,0,"3,597 reviews",Good,7.4,FREE cancellation • No prepayment needed,0,6.8 km from center,"Wall Street - Financial District, New York",4,$273 taxes and charges,US$788,US$670
Graduate New York,2023/3/1,2023/3/23,2023/3/27,2,4,Graduate King,1 king bed,0,"2,100 reviews",Very Good,8.5,Free cancellation,0,2.6 km from center,New York,4,$319 taxes and charges,US$946,US$851
MADE Hotel,2023/3/1,2023/3/23,2023/3/27,2,4,Standard King Room,1 king bed,0,"1,035 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$320 taxes and charges,No Discount,"US$1,293"
The Moore,2023/3/1,2023/3/23,2023/3/27,2,4,Interior Queen,1 queen bed,0,847 reviews,Very Good,8.5,Free cancellation,0,3 km from center,"Chelsea, New York",4,$182 taxes and charges,No Discount,"US$1,140"
LUMA Hotel - Times Square,2023/3/1,2023/3/23,2023/3/27,2,,Urban Room With Two Queen Beds,2 queen beds,0,"2,099 reviews",Wonderful,9.0,Free cancellation,0,1.5 km from center,"Manhattan, New York",4,$219 taxes and charges,No Discount,
Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,Breakfast included,"4,601 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$187 taxes and charges,No Discount,"US$1,175"
Executive Hotel Le Soleil New York,2023/3/1,2023/3/23,2023/3/27,2,4,Executive Queen Room,1 queen bed,0,"2,459 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",4,$228 taxes and charges,No Discount,US$986
U Hotel Fifth Avenue I Empire State Building,2023/3/1,2023/3/23,2023/3/27,2,4,Queen Room,1 queen bed,0,"1,698 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.1 km from center,"Manhattan, New York",3,$217 taxes and charges,US$890,US$756
Renaissance New York Chelsea Hotel,2023/3/1,2023/3/23,2023/3/27,2,4,"Guest Room, 1 King",1 king bed,0,535 reviews,Good,7.8,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",4,$323 taxes and charges,No Discount,"US$1,164"
Four Points by Sheraton Midtown - Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,Deluxe King Room,1 king bed,Breakfast included,"1,956 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$159 taxes and charges,"US$1,156",US$983
Pestana Park Avenue,2023/3/1,2023/3/23,2023/3/27,2,4,Superior Room,1 queen bed,0,850 reviews,Very Good,8.5,Free cancellation,0,1.9 km from center,"Murray Hill, New York",4,$240 taxes and charges,US$978,US$910
Soho Grand Hotel,2023/3/1,2023/3/23,2023/3/27,2,4,Soho King Room,1 king bed,0,"1,217 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,5.5 km from center,"SoHo, New York",4,$381 taxes and charges,"US$1,556","US$1,400"
Hilton Garden Inn Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,Queen Room,1 queen bed,0,"2,191 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,0.9 km from center,"Manhattan, New York",3,$155 taxes and charges,No Discount,US$956
TownePlace Suites by Marriott New York Manhattan/Chelsea,2023/3/1,2023/3/23,2023/3/27,2,4,King Studio with Kitchenette,"Entire studio • 1 bathroom • 19m²
1 king bed",Breakfast included,"2,255 reviews",Very Good,8.1,0,0,2.5 km from center,"Chelsea, New York",4,$137 taxes and charges,No Discount,US$833
Royalton Park Avenue,2023/3/1,2023/3/23,2023/3/27,2,4,Superior Queen Room,1 queen bed,0,960 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$363 taxes and charges,"US$1,246","US$1,121"
"Candlewood Suites NYC -Times Square, an IHG Hotel",2023/3/1,2023/3/23,2023/3/27,2,4,Queen Studio,1 queen bed,0,"1,382 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",3,$204 taxes and charges,No Discount,US$765
DoubleTree by Hilton New York Times Square South,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,0,"4,382 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",4,$145 taxes and charges,No Discount,US$885
Hotel Edison Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,Signature 1 Queen Bed,1 queen bed,Breakfast included,"11,168 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$341 taxes and charges,No Discount,"US$1,128"
The Evelyn NoMad,2023/3/1,2023/3/23,2023/3/27,2,4,Superior Queen Room,1 queen bed,Breakfast included,"2,612 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$306 taxes and charges,No Discount,"US$1,142"
The Pearl Hotel,2023/3/1,2023/3/23,2023/3/27,2,4,Deluxe Queen Room,1 queen bed,Breakfast included,951 reviews,Excellent,8.6,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$391 taxes and charges,"US$1,740","US$1,566"
Pestana Park Avenue,2023/3/1,2023/3/23,2023/3/27,2,4,Superior Room,1 queen bed,0,850 reviews,Very Good,8.5,Free cancellation,0,1.9 km from center,"Murray Hill, New York",4,$240 taxes and charges,US$978,US$910
Hilton Garden Inn Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,Queen Room,1 queen bed,0,"2,191 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,0.9 km from center,"Manhattan, New York",3,$155 taxes and charges,No Discount,US$956
Embassy Suites By Hilton New York Manhattan Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,1 King Bed Studio with Sofa,"Private suite
2 beds (1 king, 1 sofa bed)",Breakfast included,"4,108 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.9 km from center,"Manhattan, New York",4,$346 taxes and charges,No Discount,"US$1,319"
DoubleTree by Hilton Hotel New York City - Chelsea,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,0,"1,234 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$129 taxes and charges,No Discount,US$779
The Belvedere Hotel,2023/3/1,2023/3/23,2023/3/27,2,4,Executive King Room,1 king bed,0,"3,634 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,0.9 km from center,"Hell's Kitchen, New York",4,$267 taxes and charges,"US$1,156","US$1,040"
Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,Breakfast included,"1,040 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,0.7 km from center,"Hell's Kitchen, New York",3,$171 taxes and charges,No Discount,"US$1,066"
Nolitan Hotel SoHo - New York,2023/3/1,2023/3/23,2023/3/27,2,4,Deluxe Queen Room,1 queen bed,0,"1,137 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,5.4 km from center,"SoHo, New York",4,$263 taxes and charges,"US$1,070",US$910
The Frederick Hotel Tribeca,2023/3/1,2023/3/23,2023/3/27,2,4,Standard Room,1 full bed,Breakfast included,"1,465 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,6.3 km from center,"Tribeca, New York",5,$267 taxes and charges,No Discount,US$872
Residence Inn New York Downtown Manhattan/Financial District,2023/3/1,2023/3/23,2023/3/27,2,4,"Studio, 1 King",1 king bed,0,332 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,7.1 km from center,"Wall Street - Financial District, New York",4,$118 taxes and charges,US$826,US$702
Leon Hotel LES,2023/3/1,2023/3/23,2023/3/27,2,4,Deluxe King Room,1 king bed,0,"1,303 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,5.9 km from center,"Lower East Side, New York",3,$253 taxes and charges,US$855,US$727
Virgin Hotels New York City,2023/3/1,2023/3/23,2023/3/27,2,4,Chamber King ADA,1 king bed,0,3 reviews,Review score,5.7,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$342 taxes and charges,"US$1,690","US$1,132"
Hampton Inn Times Square Central,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,Breakfast included,"2,271 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$167 taxes and charges,No Discount,"US$1,036"
Ace Hotel New York,2023/3/1,2023/3/23,2023/3/27,2,4,Single Room,1 full bed,0,"1,020 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$306 taxes and charges,No Discount,US$887
The Knickerbocker,2023/3/1,2023/3/23,2023/3/27,2,4,Deluxe Room with One King Bed,1 king bed,0,"1,328 reviews",Very Good,8.4,Free cancellation,0,1.4 km from center,"Manhattan, New York",5,$461 taxes and charges,"US$1,920","US$1,632"
"InterContinental New York Times Square, an IHG Hotel",2023/3/1,2023/3/23,2023/3/27,2,4,Standard Room,,0,"1,354 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",4,$378 taxes and charges,No Discount,"US$1,216"
SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,2023/3/1,2023/3/23,2023/3/27,2,4,"Studio, 1 King",1 king bed,Breakfast included,52 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,3.1 km from center,"Flatiron District, New York",3,$173 taxes and charges,No Discount,"US$1,076"
Four Points by Sheraton Manhattan Midtown West,2023/3/1,2023/3/23,2023/3/27,2,4,Deluxe Queen Room,1 queen bed,0,"2,015 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,2 km from center,"Hudson Yards, New York",4,$162 taxes and charges,No Discount,"US$1,000"
Hilton Garden Inn West 35th Street,2023/3/1,2023/3/23,2023/3/27,2,4,King Room,1 king bed,0,"2,504 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",3,$163 taxes and charges,No Discount,"US$1,008"
Walker Hotel Tribeca,2023/3/1,2023/3/23,2023/3/27,2,,Walker King Room,1 king bed,0,"1,262 reviews",Very Good,8.1,0,0,5.8 km from center,"Chinatown, New York",4,$171 taxes and charges,No Discount,
Pestana CR7 Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,Comfort Plus,1 queen bed,0,"1,354 reviews",Very Good,8.1,Free cancellation,0,1.6 km from center,"Hell's Kitchen, New York",4,$244 taxes and charges,US$921,US$875
Sheraton New York Times Square Hotel,2023/3/1,2023/3/23,2023/3/27,2,4,Traditional Queen Room with Adapted Tub - Mobility and Hearing Accessible,1 queen bed,0,968 reviews,Good,7.4,0,0,0.6 km from center,"Manhattan, New York",4,$308 taxes and charges,No Discount,"US$1,060"
Iroquois New York Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,Queen Room - Disability Access,1 queen bed,Breakfast included,"1,710 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.4 km from center,"Manhattan, New York",5,$370 taxes and charges,No Discount,"US$1,570"
West Side YMCA,2023/3/1,2023/3/23,2023/3/27,2,4,Deluxe Bunk Bed Room Semi-private bathroom,1 bunk bed,0,"7,458 reviews",Review score,6.6,0,0,350 m from center,"Upper West Side, New York",3,$40 taxes and charges,US$514,US$437
