Name,SnapShotDate,Checkin,Checkout,NumOfWeekendDays,Nights,RoomType,BedType,Breakfast,Review,Rating,Score,Cancellation,Sustainable,CenterDistance,Location,Stars,Taxes,PriceBdiscount,Price
Hilton Garden Inn Times Square,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,0,"2,188 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,0.9 km from center,"Manhattan, New York",3,$186 taxes and charges,No Discount,"US$1,142"
DoubleTree by Hilton New York Times Square South,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,0,"4,389 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",4,$181 taxes and charges,No Discount,"US$1,105"
U Hotel Fifth Avenue I Empire State Building,2023/3/3,2023/3/20,2023/3/25,0,5,Queen Room,1 queen bed,0,"1,695 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.1 km from center,"Manhattan, New York",3,$261 taxes and charges,"US$1,090",US$872
La Quinta by Wyndham Time Square South,2023/3/3,2023/3/20,2023/3/25,0,5,King Room - Non-Smoking,1 king bed,Breakfast included,"2,066 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.7 km from center,"Hell's Kitchen, New York",3,$280 taxes and charges,No Discount,"US$1,044"
Ace Hotel New York,2023/3/3,2023/3/20,2023/3/25,0,5,Single Room,1 full bed,0,"1,021 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$390 taxes and charges,No Discount,"US$1,166"
33 Seaport Hotel New York,2023/3/3,2023/3/20,2023/3/25,0,5,Superior Double Room,1 queen bed,0,286 reviews,Excellent,8.6,Free cancellation,0,6.9 km from center,"Wall Street - Financial District, New York",5,$230 taxes and charges,No Discount,"US$1,442"
The Knickerbocker,2023/3/3,2023/3/20,2023/3/25,0,5,Deluxe Room with One King Bed,1 king bed,0,"1,331 reviews",Very Good,8.4,Free cancellation,0,1.4 km from center,"Manhattan, New York",5,$560 taxes and charges,"US$2,410","US$1,928"
ModernHaus SoHo,2023/3/3,2023/3/20,2023/3/25,0,5,Newly Renovated Standard Queen Room,1 queen bed,0,448 reviews,Very Good,8.5,FREE cancellation • No prepayment needed,0,5.4 km from center,"SoHo, New York",5,$618 taxes and charges,No Discount,"US$2,305"
Royalton Park Avenue,2023/3/3,2023/3/20,2023/3/25,0,5,Superior Queen Room,1 queen bed,0,960 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$486 taxes and charges,No Discount,"US$1,620"
The Pearl Hotel,2023/3/3,2023/3/20,2023/3/25,0,5,Deluxe Queen Room,1 queen bed,Breakfast included,950 reviews,Excellent,8.6,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$470 taxes and charges,"US$2,160","US$1,836"
The Time New York,2023/3/3,2023/3/20,2023/3/25,0,5,Superior King Room,1 king bed,Breakfast included,"1,211 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$368 taxes and charges,No Discount,"US$1,207"
Dream Midtown,2023/3/3,2023/3/20,2023/3/25,0,5,Full Room,1 full bed,0,676 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,400 m from center,"Manhattan, New York",4,$357 taxes and charges,"US$1,335","US$1,135"
Millennium Hotel Broadway Times Square,2023/3/3,2023/3/20,2023/3/25,0,5,Queen Room with Bath Tub - Hearing/Mobility Accessible,1 queen bed,0,"5,878 reviews",Good,7.0,FREE cancellation • No prepayment needed,0,1.3 km from center,"Manhattan, New York",4,$342 taxes and charges,"US$1,216","US$1,034"
TownePlace Suites by Marriott New York Manhattan/Chelsea,2023/3/3,2023/3/20,2023/3/25,0,5,King Studio with Kitchenette,"Entire studio • 1 bathroom • 19m²
1 king bed",Breakfast included,"2,268 reviews",Very Good,8.1,0,0,2.5 km from center,"Chelsea, New York",4,$168 taxes and charges,No Discount,"US$1,022"
Hilton Garden Inn West 35th Street,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,0,"2,499 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",3,$216 taxes and charges,No Discount,"US$1,345"
Soho Grand Hotel,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,0,"1,218 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,5.5 km from center,"SoHo, New York",4,$515 taxes and charges,"US$2,235","US$2,012"
Hampton Inn Times Square Central,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,Breakfast included,"2,271 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$225 taxes and charges,No Discount,"US$1,404"
LUMA Hotel - Times Square,2023/3/3,2023/3/20,2023/3/25,0,5,Urban Room With Two Queen Beds,2 queen beds,0,"2,104 reviews",Wonderful,9.0,Free cancellation,0,1.5 km from center,"Manhattan, New York",4,$283 taxes and charges,No Discount,"US$1,802"
Hotel Lucerne,2023/3/3,2023/3/20,2023/3/25,0,5,Deluxe Queen Room,1 queen bed,0,999 reviews,Very Good,8.5,Free cancellation,0,1.7 km from center,"Upper West Side, New York",4,$254 taxes and charges,"US$1,885","US$1,602"
SIXTY SoHo,2023/3/3,2023/3/20,2023/3/25,0,5,Superior Queen Room,1 queen bed,0,725 reviews,Very Good,8.3,FREE cancellation • No prepayment needed,0,5.2 km from center,"SoHo, New York",5,$533 taxes and charges,"US$2,465","US$2,095"
Omni Berkshire Place,2023/3/3,2023/3/20,2023/3/25,0,5,Deluxe King Room,1 king bed,0,516 reviews,Excellent,8.7,FREE cancellation • No prepayment needed,0,1.1 km from center,"Midtown East, New York",4,$547 taxes and charges,No Discount,"US$2,423"
Graduate New York,2023/3/3,2023/3/20,2023/3/25,0,5,Graduate King - Accessible,1 king bed,0,"2,103 reviews",Very Good,8.5,Free cancellation,0,2.6 km from center,New York,4,$399 taxes and charges,"US$1,255","US$1,067"
Residence Inn New York Downtown Manhattan/Financial District,2023/3/3,2023/3/20,2023/3/25,0,5,"Studio, 1 King",1 king bed,0,332 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,7.1 km from center,"Wall Street - Financial District, New York",4,$167 taxes and charges,"US$1,195","US$1,016"
Homewood Suites Midtown Manhattan Times Square South,2023/3/3,2023/3/20,2023/3/25,0,5,Efficiency King Studio with Sofa Bed,"Entire studio • 1 bathroom • 28m²
2 beds (1 king, 1 sofa bed)",Breakfast included,"2,971 reviews",Very Good,8.2,0,0,1.8 km from center,"Hell's Kitchen, New York",3,$183 taxes and charges,No Discount,"US$1,123"
Sonder Chambers,2023/3/3,2023/3/20,2023/3/25,0,5,Studio - Disability Access,"Private suite • 1 bedroom • 1 living room • 1 bathroom • 28m²
1 queen bed",0,545 reviews,Very Good,8.3,Free cancellation,0,0.8 km from center,"Manhattan, New York",4,$253 taxes and charges,No Discount,"US$1,731"
W New York - Times Square,2023/3/3,2023/3/20,2023/3/25,0,5,"Wonderful Guest room, 1 King, City view",1 king bed,0,882 reviews,Good,7.7,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$355 taxes and charges,No Discount,"US$1,441"
Hilton Club The Quin New York,2023/3/3,2023/3/20,2023/3/25,0,5,Deluxe King Studio Plus,1 king bed,0,922 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,0.5 km from center,"Manhattan, New York",5,$314 taxes and charges,No Discount,"US$2,011"
Riu Plaza New York Times Square,2023/3/3,2023/3/20,2023/3/25,0,5,Deluxe Family Double Beds,"3 beds (2 fulls, 1 sofa bed)",Breakfast included,"6,335 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,1 km from center,"Hell's Kitchen, New York",4,$451 taxes and charges,"US$2,513","US$1,809"
Moxy NYC East Village,2023/3/3,2023/3/20,2023/3/25,0,5,"Guest room, 1 Queen",1 queen bed,0,"1,692 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,4.1 km from center,"East Village, New York",4,$431 taxes and charges,No Discount,"US$1,635"
MADE Hotel,2023/3/3,2023/3/20,2023/3/25,0,5,Studio,"Entire studio • 1 bathroom • 18m²
1 king bed",0,"1,032 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$416 taxes and charges,No Discount,"US$1,732"
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,0,"2,876 reviews",Very Good,8.5,FREE cancellation • No prepayment needed,0,7.7 km from center,"Wall Street - Financial District, New York",4,$164 taxes and charges,No Discount,US$995
YOTEL New York Times Square,2023/3/3,2023/3/20,2023/3/25,0,5,Premium Queen View,1 queen bed,0,"3,804 reviews",Good,7.1,FREE cancellation • No prepayment needed,0,1.5 km from center,"Hell's Kitchen, New York",4,$361 taxes and charges,"US$1,085",US$868
Hampton Inn Times Square Central,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,Breakfast included,"2,271 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$225 taxes and charges,No Discount,"US$1,404"
Pestana CR7 Times Square,2023/3/3,2023/3/20,2023/3/25,0,5,Comfort Room,1 queen bed,0,"1,360 reviews",Very Good,8.1,Free cancellation,0,1.6 km from center,"Hell's Kitchen, New York",4,$288 taxes and charges,"US$1,032",US$980
Soho Grand Hotel,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,0,"1,218 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,5.5 km from center,"SoHo, New York",4,$515 taxes and charges,"US$2,235","US$2,012"
The Hotel at Fifth Avenue,2023/3/3,2023/3/20,2023/3/25,0,5,Queen Room - Non-Smoking,1 queen bed,0,"1,851 reviews",Good,7.1,Free cancellation,0,2.3 km from center,"Manhattan, New York",3,$265 taxes and charges,"US$1,055",US$897
Hilton Garden Inn New York - Times Square Central,2023/3/3,2023/3/20,2023/3/25,0,5,King Room - Disability Access,1 king bed,0,"1,525 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$334 taxes and charges,"US$1,380","US$1,173"
Nolitan Hotel SoHo - New York,2023/3/3,2023/3/20,2023/3/25,0,5,Deluxe Queen Room,1 queen bed,0,"1,136 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,5.4 km from center,"SoHo, New York",4,$310 taxes and charges,"US$1,265","US$1,012"
"voco Times Square South, an IHG Hotel",2023/3/3,2023/3/20,2023/3/25,0,5,Standard Room,1 queen bed,0,"1,395 reviews",Good,7.7,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",4,$178 taxes and charges,No Discount,"US$1,088"
"Staypineapple, An Artful Hotel, Midtown New York",2023/3/3,2023/3/20,2023/3/25,0,5,Double Room,,0,715 reviews,Excellent,8.7,Free cancellation,0,1.8 km from center,"Hell's Kitchen, New York",4,$290 taxes and charges,No Discount,US$876
Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,Breakfast included,"4,598 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$212 taxes and charges,No Discount,"US$1,318"
"InterContinental New York Barclay Hotel, an IHG Hotel",2023/3/3,2023/3/20,2023/3/25,0,5,Premium Double Room with Two Double Beds,2 full beds,0,896 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,1.5 km from center,"Midtown East, New York",5,$702 taxes and charges,No Discount,"US$2,881"
"Candlewood Suites NYC -Times Square, an IHG Hotel",2023/3/3,2023/3/20,2023/3/25,0,5,Room Selected at Check-In,1 queen bed,0,"1,382 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",3,$243 taxes and charges,No Discount,US$875
The Evelyn NoMad,2023/3/3,2023/3/20,2023/3/25,0,5,Superior Queen Room,1 queen bed,Breakfast included,"2,608 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$385 taxes and charges,No Discount,"US$1,441"
Hotel Hendricks,2023/3/3,2023/3/20,2023/3/25,0,5,Deluxe King Room,1 king bed,0,"1,576 reviews",Good,7.8,0,0,1.8 km from center,"Manhattan, New York",4,$402 taxes and charges,No Discount,"US$1,441"
Fairfield Inn by Marriott New York Manhattan/Financial District,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,Breakfast included,"2,268 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,7.2 km from center,"Wall Street - Financial District, New York",3,$144 taxes and charges,No Discount,US$859
Renaissance New York Midtown Hotel,2023/3/3,2023/3/20,2023/3/25,0,5,Queen Room with Two Queen Beds,2 queen beds,0,"1,049 reviews",Very Good,8.5,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",4,$391 taxes and charges,No Discount,"US$2,535"
Sofitel New York,2023/3/3,2023/3/20,2023/3/25,0,5,Superior King Room,1 king bed,0,522 reviews,Good,7.5,Free cancellation,0,1.4 km from center,"Manhattan, New York",4,$473 taxes and charges,No Discount,"US$1,961"
The Moore,2023/3/3,2023/3/20,2023/3/25,0,5,Studio Queen,1 queen bed,0,849 reviews,Very Good,8.4,Free cancellation,0,3 km from center,"Chelsea, New York",4,$224 taxes and charges,No Discount,"US$1,400"
HGU New York,2023/3/3,2023/3/20,2023/3/25,0,5,King Standard,1 king bed,0,"1,540 reviews",Good,7.4,Free cancellation,0,2.4 km from center,"Manhattan, New York",4,$186 taxes and charges,No Discount,"US$1,142"
Renaissance New York Chelsea Hotel,2023/3/3,2023/3/20,2023/3/25,0,5,"Guest Room, 1 King City View",1 king bed,0,536 reviews,Good,7.8,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",4,$446 taxes and charges,No Discount,"US$1,737"
The Manhattan at Times Square,2023/3/3,2023/3/20,2023/3/25,0,5,Run of House,1 full bed,0,"4,014 reviews",Review score,5.6,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$356 taxes and charges,"US$1,225",US$919
The Hotel at Fifth Avenue,2023/3/3,2023/3/20,2023/3/25,0,5,Queen Room - Non-Smoking,1 queen bed,0,"1,851 reviews",Good,7.1,Free cancellation,0,2.3 km from center,"Manhattan, New York",3,$265 taxes and charges,"US$1,055",US$897
Courtyard by Marriott New York World Trade Center Area,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,0,"2,472 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,7.2 km from center,"Wall Street - Financial District, New York",3,$164 taxes and charges,"US$1,125",US$990
DoubleTree by Hilton Hotel New York City - Chelsea,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,0,"1,228 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$157 taxes and charges,No Discount,US$948
Sofitel New York,2023/3/3,2023/3/20,2023/3/25,0,5,Superior King Room,1 king bed,0,522 reviews,Good,7.5,Free cancellation,0,1.4 km from center,"Manhattan, New York",4,$473 taxes and charges,No Discount,"US$1,961"
Cambria Hotel New York - Chelsea,2023/3/3,2023/3/20,2023/3/25,0,5,King Room with Sofa Bed - Non-Smoking,"2 beds (1 king, 1 sofa bed)",0,"2,575 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$179 taxes and charges,No Discount,"US$1,092"
Hotel Hayden New York,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,0,857 reviews,Review score,6.7,Free cancellation,0,2.5 km from center,"Chelsea, New York",4,$359 taxes and charges,No Discount,"US$1,147"
Thompson Central Park - New York,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,0,181 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,0.5 km from center,"Manhattan, New York",5,$586 taxes and charges,No Discount,"US$2,540"
The Allen Hotel,2023/3/3,2023/3/20,2023/3/25,0,5,King Room with Balcony,1 king bed,0,"1,390 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,5.6 km from center,"Lower East Side, New York",4,$299 taxes and charges,"US$1,166",US$933
Lex Hotel NYC,2023/3/3,2023/3/20,2023/3/25,0,5,Queen Room,1 queen bed,Breakfast included,584 reviews,Very Good,8.1,Free cancellation,0,3 km from center,"Kips Bay, New York",3,$300 taxes and charges,"US$1,105",US$939
Fairfield Inn by Marriott New York Manhattan/Financial District,2023/3/3,2023/3/20,2023/3/25,0,5,King Room,1 king bed,Breakfast included,"2,268 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,7.2 km from center,"Wall Street - Financial District, New York",3,$144 taxes and charges,No Discount,US$859
Hotel Hendricks,2023/3/3,2023/3/20,2023/3/25,0,5,Deluxe King Room,1 king bed,0,"1,576 reviews",Good,7.8,Free cancellation,0,1.8 km from center,"Manhattan, New York",4,$414 taxes and charges,No Discount,"US$1,523"
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",2023/3/3,2023/3/20,2023/3/25,0,5,Leisure King Room,1 king bed,0,"5,447 reviews",Good,7.0,FREE cancellation • No prepayment needed,0,2.7 km from center,"Chelsea, New York",4,$159 taxes and charges,No Discount,US$956
AC Hotel by Marriott New York Times Square,2023/3/3,2023/3/20,2023/3/25,0,5,King Room - Hearing Accessible,1 king bed,0,691 reviews,Very Good,8.3,Free cancellation,0,1.6 km from center,"Manhattan, New York",4,$272 taxes and charges,No Discount,"US$1,725"
"InterContinental New York Barclay Hotel, an IHG Hotel",2023/3/3,2023/3/20,2023/3/25,0,5,Premium Double Room with Two Double Beds,2 full beds,0,896 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,1.5 km from center,"Midtown East, New York",5,$702 taxes and charges,No Discount,"US$2,881"
The Evelyn NoMad,2023/3/3,2023/3/20,2023/3/25,0,5,Superior Queen Room,1 queen bed,Breakfast included,"2,608 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$385 taxes and charges,No Discount,"US$1,441"
Walker Hotel Tribeca,2023/3/3,2023/3/20,2023/3/25,0,5,Walker Cozy King,1 king bed,0,"1,259 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,5.8 km from center,"Chinatown, New York",4,$214 taxes and charges,No Discount,"US$1,329"
Millennium Downtown New York,2023/3/3,2023/3/20,2023/3/25,0,5,Queen Room with Bath Tub - Disability Access,1 queen bed,0,"3,595 reviews",Good,7.4,FREE cancellation • No prepayment needed,0,6.8 km from center,"Wall Street - Financial District, New York",4,$353 taxes and charges,"US$1,076",US$914
Roxy Hotel New York,2023/3/3,2023/3/20,2023/3/25,0,5,Deluxe King Room,1 king bed,0,953 reviews,Very Good,8.4,Free cancellation,0,5.8 km from center,"Tribeca, New York",4,$475 taxes and charges,"US$1,915","US$1,743"
New York Marriott Marquis,2023/3/3,2023/3/20,2023/3/25,0,5,"Renovated Deluxe, Guest room, 1 King, Sofa bed","2 beds (1 king, 1 sofa bed)",0,"1,710 reviews",Very Good,8.2,0,0,1.1 km from center,"Manhattan, New York",5,$505 taxes and charges,No Discount,"US$2,137"
"Le Meridien New York, Central Park by Marriott",2023/3/3,2023/3/20,2023/3/25,0,5,"Guest Room, 1 King, Cozy King",1 king bed,0,438 reviews,Good,7.2,FREE cancellation • No prepayment needed,0,500 m from center,"Manhattan, New York",5,$338 taxes and charges,"US$4,641","US$1,996"
